180.000000;179.000000;10761.109407
195.000000;194.000000;1577.188746
210.000000;209.000000;5352.606987
225.000000;224.000000;8897.572490
240.000000;239.000000;1635.717457
255.000000;254.000000;9618.137354
270.000000;269.000000;7216.697368
285.000000;284.000000;1180.381926
300.000000;299.000000;6153.637156
315.000000;314.000000;715.376133
330.000000;329.000000;84.998863
345.000000;344.000000;17393.962271
360.000000;359.000000;711.903486
375.000000;374.000000;638311.464179
390.000000;389.000000;4597.454550
405.000000;404.000000;3211.445344
420.000000;419.000000;7184.363504
435.000000;434.000000;5895.681258
450.000000;449.000000;15968.175221
465.000000;464.000000;2739.715386
480.000000;479.000000;2112.338559
495.000000;494.000000;124647.951516
510.000000;509.000000;16447.385231
525.000000;524.000000;6673.140449
540.000000;539.000000;31990.595103
555.000000;554.000000;694.684492
570.000000;569.000000;60073.350168
585.000000;584.000000;40618.337776
600.000000;599.000000;3001.070855
615.000000;614.000000;10312.132087
630.000000;629.000000;12190.783036
645.000000;644.000000;53358.212631
660.000000;659.000000;289408.399594
675.000000;674.000000;10459.933868
690.000000;689.000000;44653.590058
705.000000;704.000000;9090.875417
720.000000;719.000000;157588.293127
735.000000;734.000000;133692.820714
750.000000;749.000000;84570.627622
765.000000;764.000000;8717.858922
780.000000;779.000000;7194.626936
795.000000;794.000000;37252.926806
810.000000;809.000000;20961.401891
825.000000;824.000000;72755.139009
840.000000;839.000000;16804.470679
855.000000;854.000000;2809.854910
870.000000;869.000000;117535.393876
885.000000;884.000000;28302.152417
900.000000;899.000000;144762.804806
915.000000;914.000000;21046.009372
930.000000;929.000000;10268.127681
945.000000;944.000000;73022.526314
960.000000;959.000000;16981.767812
975.000000;974.000000;923470.321508
990.000000;989.000000;368820.192648
1005.000000;1004.000000;12.983905
1020.000000;1019.000000;45069.347462
1035.000000;1034.000000;24962.964078
1050.000000;1049.000000;89502.197372
1065.000000;1064.000000;28567.916940
1080.000000;1079.000000;585893.230247
1095.000000;1094.000000;299435.715452
1110.000000;1109.000000;16165.452571
1125.000000;1124.000000;17847.658028
1140.000000;1139.000000;161752.180170
1155.000000;1154.000000;227982.065880
1170.000000;1169.000000;119344.824673
1185.000000;1184.000000;47348.663072
1200.000000;1199.000000;7828.200419
1215.000000;1214.000000;23403.787928
1230.000000;1229.000000;729908.060444
1245.000000;1244.000000;25769.169777
1260.000000;1259.000000;76085.491455
1275.000000;1274.000000;68395.307725
1290.000000;1289.000000;610762.009698
1305.000000;1304.000000;2726.243107
1320.000000;1319.000000;946130.217303
1335.000000;1334.000000;366136.823838
1350.000000;1349.000000;422375.835952
1365.000000;1364.000000;2360.558466
1380.000000;1379.000000;432829.330738
1395.000000;1394.000000;3127.732682
1410.000000;1409.000000;2701.634808
1425.000000;1424.000000;17196.416071
1440.000000;1439.000000;1817571.179979
1455.000000;1454.000000;7049.416167
1470.000000;1469.000000;105325.901339
1485.000000;1484.000000;13216.274560
1500.000000;1499.000000;13811.671378
1515.000000;1514.000000;57876.049528
1530.000000;1529.000000;35849.060093
1545.000000;1544.000000;128651.574204
1560.000000;1559.000000;71464.713940
1575.000000;1574.000000;13821.013789
1590.000000;1589.000000;284180.978746
1605.000000;1604.000000;928314.338399
1620.000000;1619.000000;82065.566117
1635.000000;1634.000000;82165.075833
1650.000000;1649.000000;54800.020415
1665.000000;1664.000000;58250.964681
1680.000000;1679.000000;365672.066973
1695.000000;1694.000000;129798.411284
1710.000000;1709.000000;17135.150180
1725.000000;1724.000000;270368.621143
1740.000000;1739.000000;26469.212522
1755.000000;1754.000000;43445.607216
1770.000000;1769.000000;16293.297719
1785.000000;1784.000000;86198.399801
1800.000000;1799.000000;54997.500789
1815.000000;1814.000000;25171.650172
1830.000000;1829.000000;52845.846214
1845.000000;1844.000000;32860.651499
1860.000000;1859.000000;6733.965359
1875.000000;1874.000000;40503.959082
1890.000000;1889.000000;74046.868112
1905.000000;1904.000000;101818.888744
1920.000000;1919.000000;616724.237353
1935.000000;1934.000000;637475.669979
1950.000000;1949.000000;102941.911901
1965.000000;1964.000000;434724.522358
1980.000000;1979.000000;67294.284059
1995.000000;1994.000000;632491.304735
